date,BDI,SSEC,NASDAQ,NOSB,CRB,dot_com,911,China_WTO,Iraq_war,Indian_Ocean_Tsunami,Grobal_Financial_Crisis,China_Economic_policy_changes,Lehman_bro,Europe_Debt_Crisis,Japan_Earthqauke,Crude_oil_price_Collapse,China_economic_Slowdown,Covid_19,OECD_GDP_growth,month,spring,summer,fall,winter,TimeSeries
2008-01-13,7919.809524,5448.497143,2465.888571,2433.451613,365.9257143,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,1,0,0,0,1,428
2008-01-20,7416.142857,5237.055714,2374.518214,2826.580645,362.575,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,1,0,0,0,1,429
2008-01-27,6912.47619,4691.091429,2325.159643,3219.709677,358.3821429,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,1,0,0,0,1,430
2008-02-03,6408.809524,4427.454286,2379.485714,3574.139043,366.5514286,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,2,0,0,0,1,431
2008-02-10,6216.571429,4580.861786,2313.422857,3464.172414,370.3342857,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,2,0,0,0,1,432
2008-02-17,7071.428571,4518.251071,2328.61,3225.206897,382.2317857,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,2,0,0,0,1,433
2008-02-24,7207,4465.678571,2311.051429,2986.241379,396.9303571,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,2,0,0,0,1,434
2008-03-02,7477.571429,4314.231429,2308.482857,2751.461465,409.7157143,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,3,1,0,0,0,435
2008-03-09,8304.571429,4310.671429,2229.501429,2654.806452,413.7242857,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,3,1,0,0,0,436
2008-03-16,8211.285714,4014.135714,2219.224286,2620.935484,413.6714286,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,3,1,0,0,0,437
2008-03-23,7752.142857,3753.422857,2255.804286,2587.064516,388.55,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,3,1,0,0,0,438
2008-03-30,7861.857143,3558.167143,2296.35,2553.193548,392.4657143,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,3,1,0,0,0,439
2008-04-06,7790.142857,3452.111429,2353.334286,2478.762673,392.2942857,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,4,1,0,0,0,440
2008-04-13,7831,3482.894286,2320.53,2315.1,406.0971429,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,4,1,0,0,0,441
2008-04-20,8097,3209.382857,2352.54,2148.733333,416.8314286,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,4,1,0,0,0,442
2008-04-27,8992.285714,3388.05,2412.767143,1982.366667,418.4928571,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,4,1,0,0,0,443
2008-05-04,9480.071429,3657.068571,2451.73,1867.615668,410.0671429,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,5,1,0,0,0,444
2008-05-11,10094.35714,3654.922857,2459.527143,2071.16129,422.0614286,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,5,1,0,0,0,445
2008-05-18,10988.14286,3619.312857,2512.547143,2326.322581,424.1785714,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,5,1,0,0,0,446
2008-05-25,11595.57143,3484.065714,2468.948214,2581.483871,428.9225,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,5,1,0,0,0,447
2008-06-01,11359.57143,3418.022857,2497.886786,2836.645161,423.9896429,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,6,0,1,0,0,448
2008-06-08,11575.85714,3344.713571,2490.524286,2840.133333,429.5314286,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,6,0,1,0,0,449
2008-06-15,10414.42857,2971.780714,2441.505714,2654.866667,442.6814286,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,6,0,1,0,0,450
2008-06-22,9401.428571,2826.104286,2431.742857,2469.6,453.2914286,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,6,0,1,0,0,451
2008-06-29,9407.714286,2800.465714,2342.984286,2284.333333,459.5628571,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,6,0,1,0,0,452
2008-07-06,9100.571429,2696.448571,2261.12,2158.200307,467.6128571,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,7,0,1,0,0,453
2008-07-13,9191,2856.41,2245.932857,2162.16129,456.7457143,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,7,0,1,0,0,454
2008-07-20,9066.714286,2780.931429,2267.26,2170.064516,438.43,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,7,0,1,0,0,455
2008-07-27,8754.142857,2869.841429,2296.394286,2177.967742,416.41,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,7,0,1,0,0,456
2008-08-03,8349.285714,2815.87,2306.655714,2243.603687,413.3842857,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,8,0,1,0,0,457
2008-08-10,7593.714286,2651.564286,2376.805714,3002.032258,393.8771429,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,8,0,1,0,0,458
2008-08-17,7328.571429,2433.105714,2439.267143,3952.903226,385.8128571,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,8,0,1,0,0,459
2008-08-24,7302.285714,2406.167143,2395.115714,4903.774194,393.5485714,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,8,0,1,0,0,460
2008-08-31,6932.285714,2367.945714,2372.93,5854.645161,393.27,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,8,0,1,0,0,461
2008-09-07,5999.285714,2247.49,2296.762857,5914,373.45,0,0,0,1,0,1,0,0,0,0,0,0,0,0.39672394,9,0,0,1,0,462
2008-09-14,5001.857143,2098.311071,2238.42,4784.666667,359.0571429,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,9,0,0,1,0,463
2008-09-21,4888.571429,2029.716786,2201.791429,3655.333333,355.5857143,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,9,0,0,1,0,464
2008-09-28,4197,2256.794,2146.424286,2526,364.0971429,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,9,0,0,1,0,465
2008-10-05,3104.571429,2221.756,1982.781429,1587.373272,331.8757143,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,10,0,0,1,0,466
2008-10-12,2514.142857,2081.87,1735.222857,1335.290323,303.3114286,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,10,0,0,1,0,467
2008-10-19,1591,1975.83,1737.415714,1140.419355,285.9114286,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,10,0,0,1,0,468
2008-10-26,1181.285714,1872.358571,1613.761429,945.5483871,266.1157143,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,10,0,0,1,0,469
2008-11-02,909.8571429,1736.562857,1668.475714,791.7543779,265.5685714,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,11,0,0,1,0,470
2008-11-09,826.4285714,1753.574286,1672.618571,1993.5,263.1914286,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,11,0,0,1,0,471
2008-11-16,834,1929.784286,1544.185714,3811.4,249.3428571,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,11,0,0,1,0,472
2008-11-23,846.1428571,1967.14,1415.511429,5629.3,237.6642857,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,11,0,0,1,0,473
2008-11-30,750.5714286,1891.207143,1495.985,7447.2,242.3128571,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,11,0,0,1,0,474
2008-12-07,674.1428571,1982.751429,1482.31,7579.129032,220.4585714,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,12,0,0,0,1,475
2008-12-14,726.1428571,2016.014286,1540.317143,5463.096774,223.8328571,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,12,0,0,0,1,476
2008-12-21,819,1993.795714,1555.842857,3347.064516,221.4714286,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,12,0,0,0,1,477
2008-12-28,779.1269841,1879.245714,1525.308571,1231.032258,214.6292857,0,0,0,1,0,1,0,1,0,0,0,0,0,0.39672394,12,0,0,0,1,478
2009-01-04,773.015873,1843.894286,1590.731429,-565.6728111,228.7585714,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,1,0,0,0,1,479
2009-01-11,827.1428571,1904.302857,1596.921429,-393.1935484,231.5314286,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,1,0,0,0,1,480
2009-01-18,894,1929.764286,1515.481071,98.61290323,220.0317857,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,1,0,0,0,1,481
2009-01-25,934.2857143,1992.719429,1474.348214,590.4193548,221.4932143,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,1,0,0,0,1,482
2009-02-01,1041.142857,2003.272,1501.115714,1082.225806,220.5785714,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,2,0,0,0,1,483
2009-02-08,1451.428571,2123.635714,1549.571429,1296.142857,220.6557143,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,2,0,0,0,1,484
2009-02-15,1927.857143,2289.964286,1534.829286,1301.642857,214.9732143,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,2,0,0,0,1,485
2009-02-22,2009.428571,2282.078571,1448.316429,1307.142857,202.8575,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,2,0,0,0,1,486
2009-03-01,1998.571429,2156.2,1389.282857,1312.642857,207.0485714,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,3,1,0,0,0,487
2009-03-08,2144.428571,2155.548571,1307.647143,1515.645161,207.0828571,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,3,1,0,0,0,488
2009-03-15,2190.571429,2137.317143,1384.525714,1866.774194,209.63,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,3,1,0,0,0,489
2009-03-22,1860.714286,2249.822857,1473.02,2217.903226,221.6128571,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,3,1,0,0,0,490
2009-03-29,1712.428571,2346.295714,1540.062857,2569.032258,224.5771429,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,3,1,0,0,0,491
2009-04-05,1553,2405.492857,1576.438571,2780.407066,223.1514286,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,4,1,0,0,0,492
2009-04-12,1477.685714,2428.991429,1624.327857,2488.666667,225.8585714,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,4,1,0,0,0,493
2009-04-19,1602.885714,2525.198571,1647.231429,2155,224.5957143,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,4,1,0,0,0,494
2009-04-26,1840.714286,2474.445714,1659.768571,1821.333333,219.6471429,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,4,1,0,0,0,495
2009-05-03,1810.464286,2472.681429,1712.06,1509.215054,224.2042857,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,5,1,0,0,0,496
2009-05-10,2096.178571,2592.607143,1743.18,1455.677419,238.6128571,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,5,1,0,0,0,497
2009-05-17,2417.857143,2634.982857,1699.028571,1473.967742,240.3471429,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,5,1,0,0,0,498
2009-05-24,2722,2628.1,1715.690714,1492.258065,243.3021429,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,5,1,0,0,0,499
2009-05-31,3282.285714,2648.561429,1763.780714,1510.548387,250.535,0,0,0,1,0,1,0,1,0,0,0,0,0,-3.370000042,5,1,0,0,0,500
2009-06-07,3919.285714,2752.504286,1840.38,1539.4,257.9471429,0,0,0,1,0,1,0,1,1,0,0,0,0,-3.370000042,6,0,1,0,0,501
2009-06-14,3575.428571,2778.124286,1850.28,1582.333333,260.6028571,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.370000042,6,0,1,0,0,502
2009-06-21,3997.428571,2840.981429,1807.067143,1625.266667,253.9342857,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.370000042,6,0,1,0,0,503
2009-06-28,3785.285714,2924.011429,1810.498571,1668.2,250.86,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.370000042,6,0,1,0,0,504
2009-07-05,3617.142857,3043.497143,1813.888571,1717.947465,247.1835714,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.370000042,7,0,1,0,0,505
2009-07-12,3094.428571,3103.762857,1762.651429,1792.225806,234.7214286,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.370000042,7,0,1,0,0,506
2009-07-19,3356,3177.772857,1860.482857,1868.548387,241.2357143,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.370000042,7,0,1,0,0,507
2009-07-26,3403.571429,3326.52,1946.468571,1944.870968,249.9085714,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.370000042,7,0,1,0,0,508
2009-08-02,3396.714286,3392.611429,1980.152857,2020.589862,254.3671429,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.370000042,8,0,1,0,0,509
2009-08-09,2943,3355.714286,1996.981429,2076.387097,265.6842857,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.370000042,8,0,1,0,0,510
2009-08-16,2698.142857,3104.62,1981.702857,2123.129032,260.8371429,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.370000042,8,0,1,0,0,511
2009-08-23,2571.285714,2913.377143,1986.428571,2169.870968,257.9742857,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.370000042,8,0,1,0,0,512
2009-08-30,2420.214286,2887.475714,2022.995714,2216.612903,257.2257143,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.370000042,8,0,1,0,0,513
2009-09-06,2418.785714,2787.97,1999.828929,2208.117512,249.6446429,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.370000042,9,0,0,1,0,514
2009-09-13,2465.714286,2955.578571,2066.968929,2078.1,252.4575,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.370000042,9,0,0,1,0,515
2009-09-20,2388,3001.827143,2122.582857,1944.4,258.5671429,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,9,0,0,1,0,516
2009-09-27,2208.571429,2857.434286,2119.421429,1810.7,253.4528571,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,9,0,0,1,0,517
2009-10-04,2279.571429,2794.60127,2085.578571,1686.763134,254.4257143,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,10,0,0,1,0,518
2009-10-11,2583.142857,2888.25873,2117.668571,1623.032258,261.46,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,10,0,0,1,0,519
2009-10-18,2692.714286,2967.502857,2159.21,1569.064516,272.9557143,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,10,0,0,1,0,520
2009-10-25,2949.428571,3081.427143,2158.085714,1515.096774,280.1385714,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,10,0,0,1,0,521
2009-11-01,3063.857143,3027.311429,2079.217143,1461.129032,273.2371429,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,11,0,0,1,0,522
2009-11-08,3332.571429,3139.734286,2092.328571,1459.2,273.4571429,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,11,0,0,1,0,523
2009-11-15,3891.285714,3193.241429,2164.952857,1496.3,272.0028571,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,11,0,0,1,0,524
2009-11-22,4477.428571,3305.305714,2174.24,1533.4,275.7,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,11,0,0,1,0,525
2009-11-29,4135.857143,3201.592857,2157.137857,1570.5,274.9928571,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,11,0,0,1,0,526
2009-12-06,3993.285714,3275.86,2179.555714,1659.215207,276.0014286,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,12,0,0,0,1,527
2009-12-13,3726.857143,3274.275714,2189.987143,1861.483871,271.2271429,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,12,0,0,0,1,528
2009-12-20,3366.857143,3194.628571,2208.735714,2067.193548,275.6728571,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,12,0,0,0,1,529
2009-12-27,3047.662338,3124.594286,2272.973571,2272.903226,279.715,0,0,0,1,0,0,0,0,1,0,0,0,0,-3.370000042,12,0,0,0,1,530
2010-01-03,3090.909091,3245.947143,2286.609286,2475.184332,284.47,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,1,0,0,0,1,531
2010-01-10,3178,3225.384286,2309.288571,2636.322581,290.5671429,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,1,0,0,0,1,532
2010-01-17,3230.142857,3222.904286,2301.091071,2786.032258,284.1557143,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,1,0,0,0,1,533
2010-01-24,3208.857143,3163.752857,2258.718214,2935.741935,278.6985714,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,1,0,0,0,1,534
2010-01-31,2992.857143,3002.07,2182.977143,3085.451613,269.4457143,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,1,0,0,0,1,535
2010-02-07,2706.571429,2955.598571,2155.127143,3126.107143,264.8628571,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,2,0,0,0,1,536
2010-02-14,2620.142857,2985.997286,2167.969286,3021.357143,267.3539286,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,2,0,0,0,1,537
2010-02-21,2668.285714,3009.292,2231.212143,2916.607143,275.6953571,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,2,0,0,0,1,538
2010-02-28,2728.428571,3037.212857,2239.382857,2811.857143,273.8571429,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,2,0,0,0,1,539
2010-03-07,3046.714286,3056.671429,2301.751429,2612.83871,275.8471429,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,3,1,0,0,0,540
2010-03-14,3371.571429,3032.334286,2356.832857,2288.129032,273.8457143,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,3,1,0,0,0,541
2010-03-21,3427.142857,3039.49,2380.687143,1963.419355,273.4042857,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,3,1,0,0,0,542
2010-03-28,3179.142857,3063.847143,2400.204286,1638.709677,269.8414286,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,3,1,0,0,0,543
2010-04-04,2993.928571,3140.46,2409.107857,1374.360369,275.76,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,4,1,0,0,0,544
2010-04-11,2938.642857,3143.438571,2442.897143,1482.233333,277.0471429,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,4,1,0,0,0,545
2010-04-18,2975.142857,3123.222857,2483.862857,1650.466667,277.01,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,4,1,0,0,0,546
2010-04-25,3008.714286,2989.881429,2512.478571,1818.7,277.0514286,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,4,1,0,0,0,547
2010-05-02,3281.642857,2890.2175,2485.598571,1980.665899,276.4114286,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,5,1,0,0,0,548
2010-05-09,3496.357143,2764.5375,2364.41,1935.806452,266.9271429,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,5,1,0,0,0,549
2010-05-16,3873,2666.534286,2373.898571,1796.935484,261.8985714,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,5,1,0,0,0,550
2010-05-23,3867.142857,2591.274286,2263.642857,1658.064516,252.2357143,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,5,1,0,0,0,551
2010-05-30,4103.714286,2640.207143,2234.735357,1519.193548,253.4167857,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,5,1,0,0,0,552
2010-06-06,3934.857143,2557.631429,2235.668214,1464.619816,251.4439286,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,6,0,1,0,0,553
2010-06-13,3420,2553.871429,2207.598571,1595.5,254.1457143,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,6,0,1,0,0,554
2010-06-20,2828.714286,2551.901429,2295.945714,1732,262.9257143,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,6,0,1,0,0,555
2010-06-27,2521.285714,2564.634286,2241.45,1868.5,263.2085714,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,6,0,1,0,0,556
2010-07-04,2351.714286,2409.177143,2120.481071,1993.456221,256.78,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,7,0,1,0,0,557
2010-07-11,1992.142857,2434.6,2159.0525,2047.225806,257.88,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,7,0,1,0,0,558
2010-07-18,1744.428571,2451.387143,2213.662857,2089.451613,261.7657143,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,7,0,1,0,0,559
2010-07-25,1795.428571,2547.812857,2241.33,2131.677419,264.43,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,7,0,1,0,0,560
2010-08-01,1923.428571,2627.621429,2272.241429,2173.903226,270.4314286,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,8,0,1,0,0,561
2010-08-08,2007.142857,2649.73,2294.02,2219.096774,276.3028571,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,8,0,1,0,0,562
2010-08-15,2366.428571,2617.982857,2215.798571,2266.516129,270.0428571,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,8,0,1,0,0,563
2010-08-22,2651.142857,2658.838571,2186.444286,2313.935484,268.0714286,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,8,0,1,0,0,564
2010-08-29,2759.25,2623.411429,2138.692857,2361.354839,265.2342857,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,8,0,1,0,0,565
2010-09-05,2804.964286,2653.878571,2184.779286,2376.477727,270.1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,9,0,0,1,0,566
2010-09-12,2961.142857,2680.141429,2237.105,2275.333333,274.6685714,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,9,0,0,1,0,567
2010-09-19,2781.857143,2631.128571,2309.585714,2164.5,279.1942857,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,9,0,0,1,0,568
2010-09-26,2496.571429,2604.151429,2357.002857,2053.666667,281.2042857,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,9,0,0,1,0,569
2010-10-03,2464.428571,2647.85,2368.651429,1966.471582,285.2357143,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,10,0,0,1,0,570
2010-10-10,2633.571429,2733.647143,2387.832857,2162.935484,290.7785714,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,10,0,0,1,0,571
2010-10-17,2744.428571,2898.128571,2445.008571,2438.193548,297.8185714,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,10,0,0,1,0,572
2010-10-24,2735.857143,2992.294286,2469.185714,2713.451613,297.2914286,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,10,0,0,1,0,573
2010-10-31,2717.285714,3013.467143,2502.632857,2988.709677,300.4985714,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,10,0,0,1,0,574
2010-11-07,2538.857143,3090.841429,2556.282857,3024.4,309.4642857,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,11,0,0,1,0,575
2010-11-14,2379.428571,3077.554286,2546.795714,2740.666667,311.3628571,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,11,0,0,1,0,576
2010-11-21,2188.714286,2896.395714,2506.047143,2456.933333,299.4242857,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,11,0,0,1,0,577
2010-11-28,2182.285714,2868.658571,2529.038571,2173.2,300.7035714,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,11,0,0,1,0,578
2010-12-05,2141.142857,2842.234286,2561.438571,2054.053456,310.7014286,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,12,0,0,0,1,579
2010-12-12,2124.714286,2856.795714,2617.032857,2527.419355,316.5085714,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,12,0,0,0,1,580
2010-12-19,2024.714286,2899.997143,2634.665714,3050.16129,320.1528571,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,12,0,0,0,1,581
2010-12-26,1823.311688,2848.838571,2664.793571,3572.903226,328.0421429,0,0,0,1,0,0,0,0,1,0,0,0,0,2.985619729,12,0,0,0,1,582
2011-01-02,1729.363636,2783.309643,2665.331429,4068.456221,330.9971429,0,0,0,1,0,0,0,0,1,0,0,0,0,1.867924371,1,0,0,0,1,583
2011-01-09,1584.467532,2832.336786,2699.857143,3666.774194,327.1071429,0,0,0,1,0,0,0,0,1,0,0,0,0,1.867924371,1,0,0,0,1,584
2011-01-16,1455.857143,2790.602857,2738.723214,2857.258065,332.2728571,0,0,0,1,0,0,0,0,1,0,0,0,0,1.867924371,1,0,0,0,1,585
2011-01-23,1394.285714,2711.098571,2722.191786,2047.741935,333.3442857,0,0,0,1,0,0,0,0,1,0,0,0,0,1.867924371,1,0,0,0,1,586
2011-01-30,1205.428571,2732.471429,2715.062857,1238.225806,333.8271429,0,0,0,1,0,0,0,0,1,0,0,0,0,1.867924371,1,0,0,0,1,587
2011-02-06,1061.571429,2791.111607,2753.9,918.5105332,340.5271429,0,0,0,1,0,0,0,0,1,0,0,0,0,1.867924371,2,0,0,0,1,588
2011-02-13,1128.428571,2814.784821,2799.517143,1676.357143,338.3314286,0,0,0,1,0,0,0,0,1,0,0,0,0,1.867924371,2,0,0,0,1,589
2011-02-20,1271.714286,2911.58,2817.481786,2466.857143,340.245,0,0,0,1,0,0,0,0,1,0,0,0,0,1.867924371,2,0,0,0,1,590
2011-02-27,1258.571429,2884.455714,2762.4975,3257.357143,348.1278571,0,0,0,1,0,0,0,0,1,0,0,0,0,1.867924371,2,0,0,0,1,591
2011-03-06,1312.142857,2931.655714,2768.78,3791.973338,359.4414286,0,0,0,1,0,0,0,0,1,0,0,0,0,1.867924371,3,1,0,0,0,592
2011-03-13,1499.857143,2965.81,2728.047143,3763.645161,356.1471429,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,3,1,0,0,0,593
2011-03-20,1538.714286,2912.13,2657.228571,3718.258065,347.3042857,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,3,1,0,0,0,594
2011-03-27,1568.142857,2951.871429,2718.211429,3672.870968,357.0285714,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,3,1,0,0,0,595
2011-04-03,1538.571429,2964.081429,2773.402857,3616.091244,358.0028571,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,4,1,0,0,0,596
2011-04-10,1414.571429,3010.63,2786.952857,3422.6,365.2328571,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,4,1,0,0,0,597
2011-04-17,1315.714286,3042.221429,2757.531429,3191.133333,361.4628571,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,4,1,0,0,0,598
2011-04-24,1261.171429,3010.867143,2796.011429,2959.666667,364.89,0,0,0,1,0,0,0,0,1,1,0,0,0,1.867924371,4,1,0,0,0,599
